brand,product type,retail price
zegna,dress (footwear),775
zegna,dress (footwear),890
zegna,dress (footwear),750
zegna,dress (footwear),625
zegna,boots (footwear),995
zadro,home decor,159.99
zadro,bedding-bath,179.99
zadro,bedding-bath,199.99
zadig & voltaire,t-shirt,118
zadig & voltaire,t-shirt,158
zadig & voltaire,t-shirt,98
zadig & voltaire,sneakers,358
zadig & voltaire,sneakers,348
zadig & voltaire,sneakers,368
zadig & voltaire,sneakers,448
zadig & voltaire,sneakers,458
zadig & voltaire,skirt,358
zadig & voltaire,skirt,328
zadig & voltaire,pants,398
zadig & voltaire,pants,358
zadig & voltaire,outerwear,598
zadig & voltaire,long skirt,598
zadig & voltaire,knits,368
zadig & voltaire,knits,298
zadig & voltaire,knits,548
zadig & voltaire,knits,348
zadig & voltaire,knits,498
zadig & voltaire,knits,648
zadig & voltaire,knits,798
zadig & voltaire,jumpsuit,498
zadig & voltaire,jumpsuit,368
zadig & voltaire,jacket,698
zadig & voltaire,jacket,798
zadig & voltaire,jacket,598
zadig & voltaire,jacket,298
zadig & voltaire,jacket,498
zadig & voltaire,jacket,548
zadig & voltaire,jacket,748
zadig & voltaire,jacket,858
zadig & voltaire,dresses,378
zadig & voltaire,dresses,448
zadig & voltaire,dresses,898
zadig & voltaire,dresses,498
zadig & voltaire,dresses,348
zadig & voltaire,dresses,478
zadig & voltaire,dresses,798
zadig & voltaire,dresses,598
zadig & voltaire,dresses,398
zadig & voltaire,dresses,998
zadig & voltaire,dresses,368
zadig & voltaire,booties,598
zadig & voltaire,booties,398
zadig & voltaire,blouse,298
zadig & voltaire,blouse,428
zadig & voltaire,blouse,328
zadig & voltaire,blouse,378
zadig & voltaire,blouse,348
zadig & voltaire,blouse,398
zadig & voltaire,blouse,138
zadig & voltaire,blouse,478
zadig & voltaire,blouse,358
zadig & voltaire,blouse,548
zadig & voltaire,blouse,498
zadig & voltaire,blouse,368
zac posen,jumpsuit,595
zac posen,gown,850
zac posen,gown,595
zac posen,gown,895
zac posen,gown,695
zac posen,gown,675
zac posen,gown,625
zac posen,girl dress,68
zac posen,cocktail dress,595
zac posen,cocktail dress,650
zac posen,cocktail dress,636
z zegna,z/zegna clothing,445
z zegna,z/zegna clothing,190
z zegna,z/zegna clothing,255
z zegna,z/zegna clothing,990
z zegna,z/zegna clothing,225
z zegna,z/zegna clothing,545
z zegna,z/zegna clothing,795
z zegna,z/zegna clothing,495
z zegna,z/zegna clothing,775
z zegna,z/zegna clothing,345
z zegna,z zegna trousers,360
z zegna,z zegna trousers,495
z zegna,z zegna trousers,355
z zegna,z zegna trousers,415
z zegna,z zegna sweaters,795
z zegna,z zegna sweaters,715
z zegna,z zegna sweaters,265
z zegna,z zegna suits,1465
z zegna,z zegna suits,1395
z zegna,z zegna sportcoats,1145
z zegna,z zegna sportcoats,1305
z zegna,z zegna sportcoats,1595
z zegna,z zegna shirts,285
z zegna,z zegna outerwear,1395
z zegna,z zegna outerwear,1495
z zegna,z zegna outerwear,1195
z zegna,z zegna outerwear,995
z zegna,z zegna outerwear,1995
z zegna,z zegna outerwear,1850
z zegna,z zegna outerwear,895
yves saint laurent,yves saint laurent belts,645
yves saint laurent,ysltreatment,45
yves saint laurent,ysltreatment,40
yves saint laurent,ysltreatment,78
yves saint laurent,ysltreatment,39.99
yves saint laurent,ysltreatment,210
yves saint laurent,ysltreatment,70
yves saint laurent,ysltreatment,400
yves saint laurent,ysltreatment,275
yves saint laurent,ysltreatment,88
yves saint laurent,ysltreatment,120
yves saint laurent,ysltreatment,320
yves saint laurent,ysltreatment,340
yves saint laurent,ysltreatment,42
yves saint laurent,yslsets(cosmetics),58
yves saint laurent,yslsets(cosmetics),55
yves saint laurent,yslsets(cosmetics),98
yves saint laurent,yslsets(cosmetics),160
yves saint laurent,yslsets(cosmetics),88
yves saint laurent,yslsets(cosmetics),168
yves saint laurent,yslsets(cosmetics),78
yves saint laurent,yslsets(cosmetics),110
yves saint laurent,yslmascara(cosmetics),29
yves saint laurent,yslmakeup,56
yves saint laurent,yslmakeup,52
yves saint laurent,yslmakeup,42
yves saint laurent,ysllip,43
yves saint laurent,ysllip,38
yves saint laurent,ysllip,39
yves saint laurent,ysllip,45
yves saint laurent,ysllip,37
yves saint laurent,ysllip,36.99
yves saint laurent,ysllip,32
yves saint laurent,ysllip,35
yves saint laurent,ysllip,0.01
yves saint laurent,ysllip,37.99
yves saint laurent,yslfoundation,48
yves saint laurent,yslfoundation,38
yves saint laurent,yslfoundation,40
yves saint laurent,yslfoundation,54
yves saint laurent,yslfoundation,50
yves saint laurent,yslfoundation,58
yves saint laurent,yslfoundation,60
yves saint laurent,yslfoundation,34
yves saint laurent,yslfoundation,44
yves saint laurent,yslfoundation,45
yves saint laurent,yslfoundation,39
yves saint laurent,yslfoundation,35
yves saint laurent,ysleye(cosmetics),30
yves saint laurent,ysleye(cosmetics),29
yves saint laurent,ysleye(cosmetics),33
yves saint laurent,ysleye(cosmetics),60
yves saint laurent,yslcheek,28
yves saint laurent,ysl y,185
yves saint laurent,ysl y,105
yves saint laurent,ysl y,98
yves saint laurent,ysl opium (fragrance),60
yves saint laurent,ysl opium (fragrance),150
yves saint laurent,ysl opium (fragrance),130
yves saint laurent,ysl opium (fragrance),104
yves saint laurent,ysl opium (fragrance),110
yves saint laurent,ysl opium (fragrance),194
yves saint laurent,ysl opium (fragrance),175
yves saint laurent,ysl opium (fragrance),118
yves saint laurent,ysl opium (fragrance),179
yves saint laurent,ysl opium (fragrance),165
yves saint laurent,ysl opium (fragrance),139
yves saint laurent,ysl opium (fragrance),128
yves saint laurent,ysl opium (fragrance),124
yves saint laurent,ysl opium (fragrance),54
yves saint laurent,ysl opium (fragrance),149
yves saint laurent,ysl opium (fragrance),148
yves saint laurent,ysl mon paris (fragrance),128
yves saint laurent,ysl mon paris (fragrance),170
yves saint laurent,ysl mon paris (fragrance),176
yves saint laurent,ysl mon paris (fragrance),136
yves saint laurent,ysl mon paris (fragrance),124
yves saint laurent,ysl mon paris (fragrance),117
yves saint laurent,ysl l'homme mens (fragrance),155
yves saint laurent,ysl l'homme mens (fragrance),125
yves saint laurent,ysl l'homme mens (fragrance),120
yves saint laurent,ysl l'homme mens (fragrance),78
yves saint laurent,ysl l'homme mens (fragrance),22
yves saint laurent,ysl l'homme mens (fragrance),86
yves saint laurent,ysl l'homme mens (fragrance),99
yves saint laurent,ysl l'homme mens (fragrance),97
yves saint laurent,ysl l'homme mens (fragrance),95
yves saint laurent,ysl l'homme mens (fragrance),108
yves saint laurent,y.s.l. libre fragrances,135
yves saint laurent,y.s.l. libre fragrances,119
yves saint laurent,y.s.l. libre fragrances,106
yves saint laurent,y.s.l. libre fragrances,104
yves saint laurent,y.s.l. libre fragrances,112
yves saint laurent,y.s.l. libre fragrances,103.99
yves saint laurent,y.s.l. libre fragrances,95
yves saint laurent,y.s.l. libre fragrances,109
yves saint laurent,y.s.l. libre fragrances,170
yves saint laurent,y.s.l. libre fragrances,132
yves saint laurent,y.s.l. libre fragrances,130
yves saint laurent,y.s.l. libre fragrances,140
yves saint laurent,y.s.l. libre fragrances,155
yves saint laurent,y.s.l. libre fragrances,149
yves saint laurent,y.s.l. libre fragrances,129
yves saint laurent,y.s.l. libre fragrances,120
yves saint laurent,y.s.l. libre fragrances,139
yves saint laurent,y man (fragrance),30
yves saint laurent,y man (fragrance),160
yves saint laurent,y man (fragrance),148
yves saint laurent,y man (fragrance),123
yves saint laurent,y man (fragrance),99
yves saint laurent,y man (fragrance),125
yves saint laurent,y man (fragrance),152
yves saint laurent,y man (fragrance),120
yves saint laurent,y man (fragrance),24
yves saint laurent,y man (fragrance),28
yves saint laurent,sneakers,845
yves saint laurent,paris fragrances,92
yves saint laurent,paris fragrances,100
yves saint laurent,la nuit de l'homme (fragrance),125
yves saint laurent,la nuit de l'homme (fragrance),80
yves saint laurent,la nuit de l'homme (fragrance),89
yves saint laurent,la nuit de l'homme (fragrance),120
yves saint laurent,flat sandals,745
yves saint laurent,drivers,845
yves saint laurent,dresses,5350
yves durif,yves durif hair care,60
yves durif,yves durif hair care,65
yves durif,yves durif hair care,78
yves durif,yves durif hair care,55
yves durif,yves durif hair care,90
yves durif,yves durif hair care,95
yuzefi,yuzefi handbags,475
yuzefi,yuzefi handbags,365
yuzefi,yuzefi handbags,470
yuzefi,yuzefi handbags,490
yuzefi,yuzefi handbags,820
yummie,yummie (intimate apparel),44
yummie,yummie (intimate apparel),20
yummie,yummie (intimate apparel),40
yummie,yummie (intimate apparel),38
yummie,yummie (intimate apparel),78
yummie,yummie (intimate apparel),54
yummie,yummie (intimate apparel),49.5
yummie,yummie (intimate apparel),16
yummie,yummie (intimate apparel),42
yummie,yummie (intimate apparel),24
yummie,yummie (intimate apparel),60
yummie,yummie (intimate apparel),29
yummie,yummie (intimate apparel),68
yummie,yummie (intimate apparel),39.5
yummie,yummie (intimate apparel),34
yummie,yummie (intimate apparel),58
yummie,yummie (intimate apparel),39
yummie,yummie (intimate apparel),49
youths in balaclava,wovens,200
youths in balaclava,outerwear,388
youths in balaclava,denim,136
yottoy,toys/books,25
yottoy,pretend play,38
yottoy,pretend play,55
yottoy,pretend play,48
yottoy,plush/dolls,45
yottoy,plush/dolls,38
yottoy,plush/dolls,29
yottoy,plush/dolls,25
yottoy,plush/dolls,75
yottoy,giftsets,75
yottoy,giftsets,62
yottoy,giftsets,64
yottoy,giftsets,60
yottoy,books,84
yottoy,books,58
yottoy,books,64
yottoy,books,18.99
yoobtape,yoobtape adhesive,18
yoobtape,yoobtape adhesive,13
yoku moku,yoku moku (food),35
yoku moku,yoku moku (food),38
yoku moku,yoku moku (food),32
yoku moku,yoku moku (food),40
yoku moku,yoku moku (food),26
yoku moku,yoku moku (food),28
yoku moku,yoku moku (food),22
yoku moku,yoku moku (food),20
yoku moku,yoku moku (food),36
yoku moku,yoku moku (food),35.98
yoku moku,yoku moku (food),45
yoku moku,yoku moku (food),50
yoku moku,yoku moku (food),24
yoku moku,yoku moku (food),25
yoku moku,yoku moku (food),48
yoku moku,yoku moku (food),70
yoku moku,yoku moku (food),65
yoku moku,yoku moku (food),66
yoku moku,yoku moku (food),46
yoku moku,halloween (candy),20
yoku moku,halloween (candy),22
yoku moku,boca bons candy,22
yoku moku,boca bons candy,20
yoku moku,boca bons candy,18
yoko london,yoko london (jewelry) c,600
yoko london,yoko london (jewelry) c,300
yoko london,yoko london (jewelry) c,570
yoko london,yoko london (jewelry) c,3400
yoko london,yoko london (jewelry) c,700
yoko london,yoko london (jewelry) c,1500
yoko london,yoko london (jewelry) c,950
yoko london,yoko london (jewelry) c,1100
ymc,knits,195
yina,yina skin care,65
yina,yina skin care,75
yigal azrouel,skirt,495
yigal azrouel,skirt,395
yigal azrouel,pants,445
yigal azrouel,knit,690
yigal azrouel,knit,1600
yigal azrouel,dresses,1195
yigal azrouel,dresses,990
yigal azrouel,dresses,995
yigal azrouel,dresses,795
yigal azrouel,blouse,450
yield,decorative home,68
yield,decorative home,85
yensa,yensa foundation,45
yensa,yensa foundation,38
yensa,yensa foundation,42
yensa,yensa facial mask,48
yensa,yensa facial mask,45
yensa,yensa concealer,29
yensa,face,20
year of ours,tops,99
year of ours,tops,88
year of ours,tops,120
year of ours,tops,79
year of ours,tops,92
year of ours,tank,77
year of ours,tank,65
year of ours,tank,48
year of ours,tank,79
year of ours,tank,82
year of ours,tank,62
year of ours,tank,58
year of ours,tank,75
year of ours,tank,68
year of ours,tank,70
year of ours,tank,88
year of ours,tank,66
year of ours,tank,72
year of ours,tank,99
year of ours,tank,97
year of ours,tank,44
year of ours,t-shirt,70
year of ours,skirt,128
year of ours,skirt,115
year of ours,skirt,82
year of ours,shorts,99
year of ours,shorts,79
year of ours,shorts,77
year of ours,shorts,70
year of ours,shorts,88
year of ours,shorts,97
year of ours,pants,110
year of ours,pants,99
year of ours,pants,120
year of ours,legging,114
year of ours,legging,110
year of ours,legging,125
year of ours,legging,120
year of ours,legging,128
year of ours,legging,60
year of ours,legging,99
year of ours,legging,108
year of ours,legging,106
year of ours,legging,104
year of ours,knits,90
year of ours,knits,80
year of ours,knits,99
year of ours,knits,130
year of ours,knits,110
year of ours,knits,52
year of ours,knits,125
year of ours,knits,120
year of ours,jumpsuit,120
year of ours,jumpsuit,154
year of ours,jumpsuit,160
year of ours,jumpsuit,190
year of ours,jumpsuit,110
year of ours,jumpsuit,165
year of ours,jumpsuit,162
year of ours,jacket,110
year of ours,jacket,145
year of ours,jacket,135
year of ours,dresses,130
yamazaki,home organization,22
yamazaki,home organization,98
yamazaki,home organization,35
yamazaki,home organization,27
yamazaki,home organization,42
yamazaki,home organization,33
yamazaki,home organization,20
yamazaki,home organization,58
yamazaki,home organization,125
yamazaki,home organization,43
yamazaki,home organization,148
yamazaki,home organization,65
yamazaki,home organization,60
yamazaki,home organization,19.5
yamazaki,home organization,55
yamazaki,home organization,82
yamazaki,home organization,38
yamazaki,home organization,145
yamazaki,home organization,36
yamazaki,home organization,49
yamazaki,home organization,15
yamazaki,home organization,32
yamazaki,home organization,30
yamazaki,home organization,40
yamazaki,home organization,52
yamazaki,home organization,25
yamazaki,home organization,56
yamazaki,home organization,50
yamazaki,home organization,29
yamazaki,home organization,13
yamazaki,home organization,72
yamazaki,home organization,66
yamazaki,home organization,24
yamazaki,home organization,79
yamazaki,home organization,59
yamazaki,home organization,88
yamazaki,home organization,26
yamazaki,decorative home,88
yamazaki,decorative home,28
y/project,trouser,750
y/project,sweater,780
y/project,outerwear,650
y/project,knit,1190
y/project,knit,350
y-3,y3 belts,180
y-3,y3 (rtw),100
y-3,y-3 shoes,400
y-3,y-3 shoes,200
y-3,y-3 shoes,80
y-3,y-3 shoes,500
y-3,y-3 shoes,130
y-3,y-3 shoes,330
y-3,y-3 shoes,300
y-3,y-3 shoes,190
y-3,y-3 shoes,100
y-3,y-3 shoes,600
y-3,y-3 leather bags,1100
y-3,y-3 leather bags,300
y-3,y-3 leather bags,80
y-3,y-3 leather bags,700
y-3,y-3 leather bags,190
y-3,y-3 leather bags,180
y-3,y-3 leather bags,400
y-3,y-3 cold weaher (hats),80
y-3,y-3 cold weaher (hats),90
y-3,y-3 cold weaher (hats),100
y-3,sneakers (footwear),300
y-3,sneakers (footwear),250
y-3,sneakers (footwear),280
y-3,sneakers (footwear),330
y-3,sneakers (footwear),400
y-3,sneakers (footwear),500
y-3,sneakers (footwear),140
y-3,sneakers (footwear),350
y-3,sneakers (footwear),450
y-3,sandals slipon,230
y-3,sandals  (footwear),300
y-3,sandals  (footwear),180
xirena,vest,317
xirena,vest,260
xirena,tank,180
xirena,tank,161
xirena,skirt,278
xirena,skirt,340
xirena,skirt,198
xirena,skirt,279
xirena,skirt,253
xirena,skirt,214
xirena,skirt,156
xirena,skirt,255
xirena,shorts,150
xirena,shorts,124
xirena,shorts,140
xirena,pants,246
xirena,pants,159
xirena,pants,225
xirena,pants,248
xirena,pants,179
xirena,pants,320
xirena,pants,217
xirena,pants,235
xirena,knits,313
xirena,knits,455
xirena,knits,336
xirena,knits,226
xirena,knits,184
xirena,knits,203
xirena,knits,366
xirena,knits,363
xirena,jumpsuit,320
xirena,jacket,398
xirena,jacket,336
xirena,jacket,295
xirena,jacket,430
xirena,jacket,460
xirena,dresses,324
xirena,dresses,248
xirena,dresses,398
xirena,dresses,265
xirena,dresses,294
xirena,dresses,285
xirena,dresses,370
xirena,dresses,258
xirena,dresses,240
xirena,dresses,297
xirena,dresses,276
xirena,dresses,286
xirena,dresses,253
xirena,dresses,295
xirena,dresses,476
xirena,dresses,345
xirena,dresses,310
xirena,dresses,283
xirena,dresses,299
xirena,dresses,298
xirena,dresses,363
xirena,dresses,327
xirena,dresses,225
xirena,dresses,288
xirena,dresses,308
xirena,dresses,368
xirena,dresses,336
xirena,dresses,239
xirena,dresses,274
xirena,dresses,396
xirena,dresses,255
xirena,dresses,335
xirena,dresses,364
xirena,dresses,304
xirena,dresses,267
xirena,dresses,343
xirena,dresses,226
xirena,dresses,497
xirena,dresses,320
xirena,dresses,325
xirena,dresses,375
xirena,dresses,260
xirena,dresses,230
xirena,dresses,280
xirena,dresses,350
xirena,blouse,179
xirena,blouse,363
xirena,blouse,175
xirena,blouse,225
xirena,blouse,230
xirena,blouse,198
xirena,blouse,150
xirena,blouse,159
xirena,blouse,161
xirena,blouse,196
xirena,blouse,186
xirena,blouse,246
xirena,blouse,156
xirena,blouse,185
xirena,blouse,170
xirena,blouse,180
xirena,blouse,189
xirena,blouse,168
xirena,blouse,209
xirena,blouse,152
xirena,blouse,215
xirena,blouse,212
xirena,blouse,265
xirena,blouse,239
xirena,blouse,281
xirena,blouse,195
xirena,blouse,166
xirena,blouse,267
xirena,blouse,205
xirena,blouse,187
xirena,blouse,194
xirena,blouse,219
xirena,blouse,240
xerjoff,xerjoff (fragrance),250
xerjoff,xerjoff (fragrance),550
xerjoff,xerjoff (fragrance),275
xerjoff,xerjoff (fragrance),36
xerjoff,xerjoff (fragrance),175
xerjoff,xerjoff (fragrance),48
